id,score,scLivingspaceSqmPrice,scLotareaSqmPrice,scPurchasePrice,scPricetrend,scCondition,scFiring_type,yearConstructed,lotArea,livingSpace,condition,noRooms,purchasePrice,pricepersqmlivingspace,pricepersqmlotarea
4218,0.68,1,1,0.96,0.54,0.6,0,1990,243,150,well_kept,5,530000,3533.3333333333335,2181.0699588477364
4219,0.59,1,1,0.99,0.54,0,0,1949,775,70,need_of_renovation,4,75000,1071.4285714285713,96.7741935483871
4220,0.57,1,1,0.99,0.43,0,0,1890,424,130,need_of_renovation,4,129950,999.6153846153846,306.4858490566038
4222,0.7,1,1,0.97,0.61,0.6,0,1982,1473,260,well_kept,8,390000,1500,264.76578411405296
4223,0.68,1,1,0.95,0.55,0.6,0,1980,1636,238,well_kept,14,599000,2516.8067226890757,366.1369193154034
4224,0.55,1,1,0.96,0.32,0,0,2005,300,145,no_information,5,485000,3344.8275862068967,1616.6666666666667
4225,0.58,1,1,0.98,0.52,0,0,1912,329,128,no_information,7,212000,1656.25,644.3768996960487
4228,0.55,1,1,0.98,0.34,0,0,1900,1140,160,need_of_renovation,6,300000,1875,263.1578947368421
4230,0.73,1,1,0.94,0.43,1,0,2020,745,170,first_time_use,5,730000,4294.117647058823,979.8657718120805
4232,0.68,1,1,0.98,0.21,0.9,0,1994,831,160,mint_condition,6,300000,1875,361.01083032490976
4233,0.68,1,1,0.98,0.47,0.6,0,1880,162,110,well_kept,4,297500,2704.5454545454545,1836.4197530864199
4234,0.58,1,1,0.94,0.54,0,0,1900,1008,753,no_information,13,749000,994.6879150066401,743.0555555555555
4236,0.64,1,1,0.96,0.28,0.6,0,1974,998,370,well_kept,11,475000,1283.7837837837837,475.9519038076152
4237,0.65,1,1,0.95,0.35,0.6,0,2014,791,123,well_kept,5,648000,5268.292682926829,819.2161820480404
4238,0.66,1,1,0.97,0.37,0.6,0,1900,292,290,well_kept,8,365000,1258.6206896551723,1250
4239,0.6,1,1,0.97,0.64,0,0,1989,610,250,no_information,8,350000,1400,573.7704918032787
4240,0.66,1,1,0.95,0.39,0.6,0,1914,297,220,well_kept,9,559000,2540.909090909091,1882.1548821548822
4241,0.58,1,1,0.98,0.48,0,0,1964,650,80,need_of_renovation,4,275000,3437.5,423.0769230769231
4242,0.62,1,1,0.99,0.1,0.6,0,1920,1550,214,well_kept,7,129000,602.803738317757,83.2258064516129
4243,0.57,1,1,0.97,0.44,0,0,1983,373,240,no_information,6,345000,1437.5,924.9329758713137
4244,0.63,1,1,0.97,0.14,0.7,0,1965,1550,205,modernized,8,337000,1643.9024390243903,217.41935483870967
4245,0.68,1,1,0.97,0.5,0.6,0,1900,288,147,well_kept,8,398000,2690.461704860407,1381.9444444444443
4246,0.76,1,1,0.96,0.69,0.9,0,2011,147,100,mint_condition,4,460000,4600,3129.2517006802723
4247,0.59,1,1,0.99,0.54,0,0,1962,1142,105,no_information,5,159000,1514.2857142857142,139.22942206654992
4248,0.66,1,1,0.98,0.39,0.6,0,1905,1958,147,well_kept,4,235000,1598.639455782313,120.02042900919305
4249,0.67,1,1,0.9,0.5,0.6,0,1949,358,416,well_kept,14,1240000,2980.769230769231,3463.6871508379886
4250,0.56,1,1,0.95,0.42,0,0,1973,484,165,need_of_renovation,7,639000,3872.7272727272725,1320.2479338842975
4251,0.75,1,0.99,0.95,0.57,1,0,2020,124,138,first_time_use,5.5,580000,4196.816208393633,4676.665054023545
4252,0.75,1,0.99,0.95,0.58,1,0,2020,134,138,first_time_use,5.5,589900,4268.451519536903,4385.547542933611
4254,0.72,1,1,0.97,0.35,1,0,2020,181,115,first_time_use,4,394400,3429.5652173913045,2179.0055248618783
4255,0.7,1,1,0.97,0.61,0.6,0,1969,336,180,well_kept,6,340000,1888.888888888889,1011.9047619047619
4256,0.59,1,1,0.95,0.61,0,0,1983,759,250,ripe_for_demolition,10,555000,2220,731.2252964426877
4258,0.56,1,1,1,0.38,0,0,1800,132,163,no_information,7,35000,214.72392638036808,265.1515151515151
4262,0.67,1,0.99,0.73,0.7,0.6,0,1962,785,907,well_kept,28,3300000,3638.3682469680266,4203.821656050955
4263,0.68,1,1,0.99,0.52,0.6,0,1920,607,84,well_kept,4,155000,1835.6229275225012,255.35420098846788
4267,0.73,1,1,0.98,0.5,0.9,0,1963,540,200,first_time_use_after_refurbishment,8,298000,1490,551.8518518518518
4270,0.67,1,1,0.98,0.43,0.6,0,1967,607,112,well_kept,4,289000,2580.3571428571427,476.11202635914333
4271,0.57,1,1,0.95,0.44,0,0,1986,303,370,no_information,9,549000,1483.7837837837837,1811.881188118812
4272,0.7,1,1,0.97,0.6,0.6,0,1900,1272,534,well_kept,15,338000,631.8229400328996,265.72327044025155
4275,0.54,1,1,0.98,0.27,0,0,1905,1712,160,need_of_renovation,8,208000,1300,121.49532710280374
4277,0.71,1,1,0.95,0.73,0.6,0,1970,490,260,well_kept,9,649000,2496.153846153846,1324.4897959183672
4278,0.74,1,1,0.98,0.68,0.8,0,1900,2873,235,fully_renovated,7,245000,1042.5531914893618,85.27671423599026
4281,0.55,1,1,1,0.31,0,0,2008,153,150,no_information,8,19500,130,127.45098039215686
4282,0.58,1,1,0.98,0.47,0,0,1997,459,180,need_of_renovation,5,225000,1250,490.19607843137254
4283,0.57,1,1,0.98,0.43,0,0,1995,1012,242,need_of_renovation,7,285000,1175.1608114794656,281.6205533596838
4287,0.56,1,1,0.99,0.34,0,0,1902,453,120,need_of_renovation,8,75000,625,165.56291390728478
4288,0.59,1,1,0.99,-0.08,0.6,0,1945,280,150,well_kept,7,74500,496.6666666666667,266.07142857142856
4289,0.52,1,1,0.95,0.14,0,0,2020,200,124,no_information,5,615000,4959.677419354839,3075
4290,0.57,1,1,0.97,0.43,0,0,1978,186,300,need_of_renovation,15,349000,1163.3333333333333,1876.3440860215053
4291,0.52,1,1,0.95,0.14,0,0,2020,200,124,no_information,5,615000,4959.677419354839,3075
4293,0.76,1,1,0.98,0.67,0.9,0,1995,550,200,mint_condition,7,260000,1300,472.72727272727275
4294,0.58,1,1,0.98,0.48,0,0,1900,348,153,need_of_renovation,6,195000,1267.385935265826,560.3448275862069
4295,0.75,1,1,0.97,0.52,1,0,2020,158,139,first_time_use,5,313900,2244.226782011868,1986.7088607594937
4297,0.75,1,1,0.97,0.52,1,0,2020,159,141,first_time_use,5,313900,2212.43304200733,1974.2138364779873
4298,0.57,1,1,0.99,0.42,0,0,1935,583,142,need_of_renovation,6,159000,1119.718309859155,272.72727272727275
4299,0.58,1,1,0.97,0.54,0,0,1910,1000,428,need_of_renovation,10,419000,978.9719626168225,419
4301,0.64,1,1,0.92,0.3,0.6,0,1904,515,436,well_kept,19,980000,2245.954989228583,1902.9126213592233
4302,0.55,1,1,0.97,0.34,0,0,1946,874,170,no_information,7,385000,2258.991961509124,440.5034324942792
4305,0.59,1,1,0.98,0.56,0,0,1960,236,81,need_of_renovation,4,235000,2886.9778869778866,995.7627118644068
4308,0.74,1,1,0.94,0.53,1,0,2021,226,164,first_time_use,6,707500,4295.689131754706,3130.5309734513276
4313,0.57,1,1,0.99,0.42,0,0,1900,299,150,need_of_renovation,9,139000,926.6666666666666,464.8829431438127
4314,0.57,1,1,0.9,0.51,0,0,1961,895,343,no_information,15,1146000,3341.1078717201167,1280.4469273743016
4316,0.65,1,1,0.95,0.35,0.6,0,1890,1139,273,well_kept,10,549000,2010.989010989011,482.0017559262511
4317,0.55,1,1,0.97,0.35,0,0,1933,613,132,no_information,132,308000,2333.3333333333335,502.4469820554649
4318,0.56,1,1,0.99,0.35,0,0,1890,889,67,need_of_renovation,3,109000,1619.1325014854428,122.60967379077616
4319,0.7,1,0.99,0.92,0.31,1,0,2020,275,139,first_time_use,4,1020000,7338.1294964028775,3709.090909090909
4321,0.74,1,1,0.97,0.49,1,0,2018,480,140,first_time_use,4,369000,2635.714285714286,768.75
4322,0.66,1,1,0.94,0.39,0.6,0,1949,431,162,well_kept,8,689000,4253.086419753086,1598.6078886310904
4323,0.73,1,1,0.98,0.51,0.9,0,2009,756,102,mint_condition,4,297000,2911.764705882353,392.85714285714283
4326,0.67,1,0.99,0.83,0.29,0.9,0,1973,247,210,first_time_use_after_refurbishment,7,1995000,9476.984466296139,8076.923076923077
4327,0.54,1,1,0.9299999999999999,0.31,0,0,1945,489,219,no_information,8,850000,3881.2785388127854,1738.241308793456
4328,0.54,1,1,1,0.23,0,0,1910,177,118,need_of_renovation,5,39000,330.50847457627117,220.33898305084745
4329,0.6,1,1,0.94,0.63,0,0,1988,252,137,no_information,5,699000,5086.966014118332,2773.809523809524
4330,0.66,1,1,0.94,0.21,0.8,0,1912,2275,107,fully_renovated,4,698000,6523.3644859813085,306.8131868131868
4331,0.56,1,1,0.9299999999999999,0.41,0,0,1968,1100,137,no_information,6,850000,6204.379562043796,772.7272727272727
4332,0.68,1,1,0.98,0.37,0.7,0,1900,500,215,modernized,7,265000,1232.5581395348838,530
4333,0.79,1,1,0.95,0.78,1,0,2020,176,120,first_time_use,4.5,569000,4741.666666666667,3232.9545454545455
4334,0.63,1,1,1,0.78,0,0,1720,3747,200,need_of_renovation,8,45000,225,12.00960768614892
4335,0.56,1,0.99,0.96,0.42,0,0,1509,120,290,no_information,7,490000,1689.655172413793,4083.3333333333335
4337,0.67,1,1,0.96,0.47,0.6,0,1933,345,210,well_kept,10,450000,2142.8571428571427,1304.3478260869565
4339,0.67,1,1,0.96,0.47,0.6,0,1955,914,250,well_kept,10,485000,1940,530.6345733041576
4340,0.65,1,1,0.96,0.34,0.6,0,1970,523,103,well_kept,5,525000,5097.0873786407765,1003.8240917782027
4341,0.62,1,0.99,0.96,0.76,0,0,1966,101,145,need_of_renovation,6,498000,3434.4827586206898,4930.693069306931
4342,0.75,1,1,0.92,0.68,0.9,0,2002,693,197,mint_condition,8,990000,5025.380710659899,1428.5714285714287
4343,0.67,1,1,0.98,0.46,0.6,0,1997,1500,150,well_kept,5,295000,1966.6666666666667,196.66666666666666
4344,0.75,1,1,0.92,0.68,0.9,0,2002,693,197,mint_condition,8,990000,5025.380710659899,1428.5714285714287
4345,0.66,1,1,0.98,0.39,0.6,0,1980,1500,130,well_kept,5,269500,2073.076923076923,179.66666666666666
4346,0.58,1,1,0.98,0.52,0,0,1974,332,122,no_information,5,200000,1639.344262295082,602.4096385542168
4347,0.64,1,1,0.99,0.22,0.6,0,1967,668,125,well_kept,4,136000,1088,203.59281437125748
4348,0.66,1,1,0.98,0.4,0.6,0,1470,147,160,well_kept,6,259000,1618.75,1761.904761904762
4349,0.69,1,1,0.96,0.47,0.7,0,2015,9850,246,modernized,7,539000,2191.0569105691056,54.72081218274111
4350,0.7,1,1,0.87,0.46,0.9,0,2020,552,237,mint_condition,7,1595000,6729.957805907173,2889.4927536231885
4351,0.72,1,1,0.9299999999999999,0.46,0.9,0,2020,552,145,mint_condition,4,875000,6034.482758620689,1585.144927536232
4353,0.8,1,1,0.96,0.82,1,0,2020,433,121,first_time_use,4,427400,3532.2314049586776,987.0669745958429
4354,0.8,1,1,0.97,0.82,1,0,2020,433,134,first_time_use,4,419440,3130.1492537313434,968.6836027713625
4355,0.55,1,1,0.98,0.31,0,0,2018,5100,800,need_of_renovation,20,219000,273.75,42.94117647058823
4356,0.67,1,1,0.97,0.33,0.7,0,1935,3200,80,modernized,2,409000,5112.5,127.8125
4357,0.77,1,0.99,0.94,0.67,1,0,2020,122,156,first_time_use,5,767400,4900.383141762452,6290.163934426229
4358,0.63,1,1,0.98,0.21,0.6,0,1998,796,210,well_kept,9,290000,1380.952380952381,364.321608040201
4359,0.77,1,0.99,0.94,0.71,1,0,2020,139,147,first_time_use,5,755200,5137.414965986394,5433.093525179856
4360,0.69,1,1,0.95,0.61,0.6,0,1965,624,177,well_kept,5,645000,3624.2063269090295,1033.6538461538462
4362,0.62,1,1,0.95,0.06,0.7,0,1963,900,320,modernized,10,550000,1718.75,611.1111111111111
4364,0.73,1,1,0.97,0.41,1,0,2020,297,142,first_time_use,5.5,383000,2697.1830985915494,1289.5622895622896
4365,0.57,1,1,0.96,0.47,0,0,2011,204,114,no_information,4.5,477200,4171.328671328671,2339.2156862745096
4366,0.55,1,1,0.96,0.36,0,0,1974,826,84,no_information,4,490000,5807.063285138659,593.2203389830509
4367,0.76,1,1,0.97,0.59,1,0,2020,165,145,first_time_use,5,389900,2670.7308719775324,2363.030303030303
4368,0.51,1,1,1,0.05,0,0,1957,640,85,no_information,5,35000,411.7647058823529,54.6875
4369,0.73,1,1,0.95,0.41,1,0,2020,735,190,first_time_use,6,625000,3282.735437785598,850.3401360544218
4370,0.6,1,1,0.99,-0.09,0.7,0,1963,44,40,modernized,2,90000,2250,2045.4545454545455
4372,0.65,1,1,0.97,0.35,0.6,0,2005,536,137,well_kept,6,350000,2554.7445255474454,652.9850746268656
4373,0.67,1,1,0.97,0.45,0.6,0,1949,415,142,well_kept,6,420000,2957.7464788732395,1012.0481927710844
4374,0.53,1,1,0.9,0.3,0,0,1977,808,221,need_of_renovation,7,1250000,5656.108597285068,1547.029702970297
4375,0.72,1,1,0.98,0.33,1,0,2016,360,92,first_time_use,3.5,269000,2923.913043478261,747.2222222222222
4376,0.59,1,1,0.99,0.57,0,0,1973,409,59,no_information,2.5,75000,1271.1864406779662,183.37408312958436
4377,0.7,1,1,0.97,0.26,1,0,2020,268,142,first_time_use,6,320500,2257.042253521127,1195.8955223880596
4378,0.73,1,1,0.97,0.43,1,0,2020,520,158,first_time_use,6,388500,2458.8607594936707,747.1153846153846
4379,0.73,1,1,0.97,0.43,1,0,2020,520,133,first_time_use,4,347000,2609.0225563909776,667.3076923076923
4380,0.73,1,1,0.97,0.43,1,0,2020,520,120,first_time_use,4,342500,2854.1666666666665,658.6538461538462
4381,0.73,1,1,0.97,0.43,1,0,2020,520,142,first_time_use,6,360500,2538.7323943661972,693.2692307692307
4382,0.7,1,1,0.95,0.67,0.6,0,2010,2550,160,well_kept,7,565000,3531.25,221.5686274509804
4386,0.74,1,1,0.92,0.5,1,0,2022,568,209,first_time_use,7,935000,4473.684210526316,1646.1267605633802
4387,0.74,1,1,0.97,0.47,1,0,2020,247,137,first_time_use,5.5,314800,2297.810218978102,1274.4939271255062
4388,0.59,1,1,0.97,0.59,0,0,1972,732,160,no_information,8,395000,2468.75,539.6174863387978
4390,0.57,1,1,0.94,0.46,0,0,1972,346,135,need_of_renovation,5,695000,5148.148148148148,2008.670520231214
4391,0.67,1,1,0.97,0.43,0.6,0,1900,176,162,well_kept,4,370000,2283.9506172839506,2102.2727272727275
4394,0.72,1,1,0.94,0.5,0.9,0,2008,602,200,mint_condition,6,695000,3475,1154.485049833887
4395,0.58,1,1,0.98,0.47,0,0,1941,562,77,need_of_renovation,3,189000,2454.5454545454545,336.29893238434164
4396,0.73,1,1,0.97,0.42,1,0,2020,285,137,first_time_use,5,343777,2505.663265306123,1206.2350877192982
4397,0.57,1,1,0.98,0.45,0,0,1983,250,70,need_of_renovation,3,235000,3357.1428571428573,940
4398,0.56,1,1,0.96,0.38,0,0,1903,340,340,no_information,14,459000,1350,1350
4399,0.66,1,1,0.96,0.42,0.6,0,1973,1148,370,well_kept,10,469000,1267.5675675675675,408.5365853658537
4400,0.78,1,1,0.9299999999999999,0.74,1,0,2020,230,141,first_time_use,4.5,797287.5,5645.712363687863,3466.467391304348
4401,0.69,1,1,0.87,0.55,0.7,0,1978,1171,246,modernized,7,1590000,6463.414634146341,1357.8138343296328
4402,0.73,1,1,0.96,0.44,1,0,2020,586,150,first_time_use,5,457000,3046.6666666666665,779.8634812286689
4403,0.68,1,1,0.95,0.52,0.6,0,1994,460,222,well_kept,4,630000,2837.837837837838,1369.5652173913043
4404,0.7,1,1,0.89,0.4,0.9,0,2002,756,257,mint_condition,7,1300000,5058.365758754864,1719.5767195767196
4405,0.57,1,1,0.99,0.44,0,0,2017,1137,145,need_of_renovation,7,178500,1231.0344827586207,156.9920844327177
4407,0.69,1,1,0.98,0.35,0.8,0,1957,1400,120,fully_renovated,5,289000,2408.3333333333335,206.42857142857142
4408,0.67,1,1,0.97,0.45,0.6,0,1978,280,154,well_kept,4.5,398000,2579.5579752414287,1421.4285714285713
4409,0.65,1,1,0.97,0.35,0.6,0,1999,639,148,well_kept,5,399999,2702.695945945946,625.9765258215963
4410,0.67,1,1,0.98,0.32,0.7,0,1953,895,117,refurbished,4,235000,2003.7517053206002,262.5698324022346
4411,0.55,1,1,0.98,0.34,0,0,1991,250,115,no_information,5,245000,2130.4347826086955,980
4412,0.75,1,1,0.97,0.51,1,0,2019,400,122,first_time_use,5,329000,2696.72131147541,822.5
4414,0.76,1,1,0.94,0.64,1,0,2020,227,140,first_time_use,6,779000,5564.285714285715,3431.718061674009
4415,0.67,1,1,0.97,0.44,0.6,0,1990,298,149,well_kept,5,409000,2744.9664429530203,1372.4832214765102
4416,0.74,1,1,0.97,0.44,1,0,2020,376,139,first_time_use,4,397800,2861.8705035971225,1057.9787234042553
4417,0.7,1,0.99,0.91,0.31,1,0,2020,215,135,first_time_use,5,1040000,7653.812187224022,4837.209302325581
4418,0.7,1,0.99,0.91,0.31,1,0,2020,216,135,first_time_use,5,1075000,7911.392405063291,4976.851851851852
4421,0.7,1,0.99,0.91,0.31,1,0,2020,226,135,first_time_use,5,1065000,7837.798057109214,4712.3893805309735
4423,0.6,1,1,0.96,0.63,0,0,1921,238,105,need_of_renovation,4.5,495000,4714.285714285715,2079.831932773109
4429,0.7,1,1,0.98,0.53,0.7,0,1961,329,78,refurbished,4,297885,3802.9490616621983,905.4255319148937
4430,0.78,1,1,0.96,0.69,1,0,2019,518,142,first_time_use,5,495000,3485.9154929577467,955.5984555984556
4431,0.7,1,1,0.98,0.53,0.7,0,1961,233,78,refurbished,4,246645,3148.793565683646,1058.5622317596567
4433,0.68,1,1,0.98,0.5,0.6,0,1998,300,130,well_kept,5,297900,2291.5384615384614,993
4434,0.74,1,1,0.92,0.55,1,0,1950,435,289,first_time_use,8,1000030,3460.311418685121,2298.919540229885
4435,0.55,1,1,0.9299999999999999,0.4,0,0,2021,630,138,no_information,6,786173,5696.905797101449,1247.8936507936507
4438,0.54,1,1,0.98,0.25,0,0,1938,893,113,need_of_renovation,4,295000,2610.619469026549,330.3471444568869
4439,0.73,1,1,0.97,0.39,1,0,2020,436,128,first_time_use,5,349900,2724.229212083463,802.5229357798165
4440,0.69,1,0.99,0.89,0.24,1,0,2021,226,161,first_time_use,6,1375000,8540.372670807454,6084.070796460177
4441,0.73,1,1,0.97,0.39,1,0,2020,369,128,first_time_use,5,349900,2724.229212083463,948.2384823848239
4442,0.69,1,0.99,0.89,0.24,1,0,2021,226,161,first_time_use,6,1350000,8385.093167701863,5973.451327433629
4443,0.66,1,1,1,0.36,0.6,0,1989,450,70,well_kept,4,49900,712.8571428571429,110.88888888888889
4444,0.64,1,0.99,0.78,0.48,0.6,0,1958,700,1047,well_kept,37,2650000,2531.041069723018,3785.714285714286
4445,0.59,1,1,0.95,0.59,0,0,2021,239,102,no_information,4.5,574900,5636.274509803921,2405.439330543933
4446,0.75,1,1,0.96,0.66,0.9,0,1999,594,111,mint_condition,3,498000,4486.486486486487,838.3838383838383
4447,0.59,1,1,0.96,0.59,0,0,2021,198,102,no_information,4.5,534500,5240.196078431372,2699.4949494949497
4448,0.59,1,1,0.95,0.59,0,0,2021,205,102,no_information,4.5,544500,5338.235294117647,2656.0975609756097
4449,0.59,1,1,0.95,0.59,0,0,2021,254,102,no_information,4.5,549900,5391.176470588235,2164.9606299212596
4450,0.57,1,1,0.99,0.4,0,0,1903,253,270,need_of_renovation,12,175000,648.1481481481482,691.699604743083
4451,0.74,1,1,0.96,0.86,0.6,0,1950,405,290,well_kept,11,500000,1724.1379310344828,1234.567901234568
4453,0.53,1,1,0.97,0.21,0,0,1954,6165,1,no_information,1,379000,379000,61.47607461476075
4454,0.65,1,1,0.97,0.34,0.6,0,1930,15039,126,well_kept,6,325000,2579.3650793650795,21.610479420174215
4458,0.74,1,1,0.96,0.46,1,0,2021,140,120,first_time_use,4,479000,3980.3888981219875,3414.842803165324
4459,0.74,1,0.99,0.96,0.5,1,0,2020,130,166,first_time_use,5,497000,2993.074375188196,3823.076923076923
4463,0.72,1,1,0.98,0.32,1,0,2020,175,100,first_time_use,4,189000,1890,1080
4464,0.69,1,1,0.98,0.37,0.8,0,2000,450,85,fully_renovated,3,185000,2176.470588235294,411.1111111111111
4465,0.67,1,1,0.97,0.44,0.6,0,1979,722,145,well_kept,5,415000,2862.0689655172414,574.792243767313
4467,0.49,1,1,0.97,-0.03,0,0,1936,3000,157,no_information,7,330000,2101.9108280254777,110
4468,0.71,1,1,0.97,0.31,1,0,2020,521,135,first_time_use,5,421120,3119.4074074074074,808.2917466410748
4470,0.52,1,0.99,0.96,0.2,0,0,2020,75,172,no_information,4,434000,2523.2558139534885,5786.666666666667
4472,0.69,1,1,0.91,0.64,0.6,0,2010,555,238,well_kept,9,1100000,4621.848739495798,1981.981981981982
4473,0.66,1,1,0.98,0.36,0.6,0,1980,167,91,well_kept,3,269000,2956.043956043956,1610.7784431137725
4474,0.59,1,1,0.97,0.58,0,0,1931,300,268,no_information,10,330000,1231.3432835820895,1100
4477,0.56,1,1,0.98,0.39,0,0,1900,1421,240,no_information,8,209000,870.8333333333334,147.0795214637579
4478,0.57,1,1,0.97,0.43,0,0,1755,140,170,need_of_renovation,9,400000,2352.9411764705883,2857.1428571428573
4479,0.67,1,1,0.96,0.16,0.9,0,1978,888,263,first_time_use_after_refurbishment,11,429000,1629.3201671097606,483.1081081081081
4480,0.69,1,1,0.97,0.19,1,0,2017,648,97,first_time_use,4,309000,3185.5670103092784,476.85185185185185
4481,0.66,1,1,0.98,0.19,0.8,0,1960,690,115,fully_renovated,6,295000,2565.217391304348,427.536231884058
4483,0.54,1,1,1,0.21,0,0,1963,721,141,need_of_renovation,4,29900,212.05673758865248,41.47018030513176
4484,0.76,1,1,0.96,0.63,1,0,2020,168,100,first_time_use,4,459000,4590,2732.1428571428573
4485,0.77,1,1,0.97,0.64,1,0,2020,430,145,first_time_use,5,417775,2881.206896551724,971.5697674418604
4486,0.7,1,1,0.96,0.35,0.9,0,2002,574,192,mint_condition,4,454000,2364.5833333333335,790.9407665505227
4487,0.56,1,1,0.99,0.35,0,0,1950,470,180,need_of_renovation,6,140000,777.7777777777778,297.8723404255319
4489,0.53,1,1,0.97,0.22,0,0,2020,750,145,no_information,6,319500,2203.448275862069,426
4490,0.67,1,1,0.99,0.34,0.7,0,1901,871,273,refurbished,15,175000,641.025641025641,200.91848450057407
4491,0.74,1,1,0.97,0.47,1,0,2020,242,128,first_time_use,5.5,397000,3101.5625,1640.495867768595
4493,0.68,1,1,0.98,0.5,0.6,0,1974,2039,292,well_kept,10,255000,872.1526780217525,125.06130456105934
4494,0.68,1,1,0.9299999999999999,0.25,0.9,0,2017,817,374,mint_condition,20,890000,2376.0578797020585,1089.3512851897185
4495,0.68,1,1,0.98,0.5,0.6,0,1998,210,130,well_kept,5,285900,2199.230769230769,1361.4285714285713
4496,0.65,1,1,0.97,0.31,0.6,0,1921,439,213,well_kept,9,345000,1619.718309859155,785.876993166287
4497,0.55,1,1,0.9299999999999999,0.39,0,0,1954,1050,800,no_information,12,890000,1112.5,847.6190476190476
4500,0.66,1,1,0.9,0.45,0.6,0,2008,1235,300,well_kept,6,1190000,3966.6666666666665,963.5627530364372
4501,0.75,1,1,0.97,0.52,1,0,2020,145,120,first_time_use,3,365990,3049.9166666666665,2518.85753613214
4502,0.55,1,1,0.97,0.36,0,0,1927,240,135,no_information,3.5,386000,2859.259259259259,1608.3333333333333
4503,0.75,1,1,0.97,0.52,1,0,1998,188,120,first_time_use,3,379990,3166.5833333333335,2017.3603737523888
4505,0.75,1,1,0.96,0.54,1,0,2020,580,145,first_time_use,5,499000,3436.402451621789,860.3448275862069
4506,0.72,1,1,0.95,0.35,1,0,2020,369,169,first_time_use,5,594600,3518.3431952662722,1611.3821138211383
4507,0.7,1,1,0.98,0.51,0.7,0,1606,108,74,refurbished,3,295000,3978.9587267332076,2731.4814814814813
4508,0.66,1,1,0.92,0.34,0.7,0,1855,4300,120,refurbished,4,997500,8312.5,231.97674418604652
4509,0.57,1,1,0.99,0.42,0,0,1876,123,230,no_information,4,157350,684.1304347826087,1279.2682926829268
4510,0.66,1,1,0.95,0.38,0.6,0,1929,475,210,well_kept,7,650000,3095.2380952380954,1368.421052631579
4512,0.66,1,1,0.98,0.31,0.7,0,1985,1013,147,modernized,6,285000,1938.7755102040817,281.3425468904245
4513,0.68,1,1,0.97,0.49,0.6,0,1964,396,110,well_kept,5,399000,3627.2727272727275,1007.5757575757576
4514,0.58,1,1,0.98,0.53,0,0,1969,721,159,no_information,7,189000,1188.6792452830189,262.13592233009706
4515,0.74,1,1,0.98,0.43,1,0,2020,960,107,first_time_use,4,299500,2799.0654205607475,311.9791666666667
4517,0.7,1,1,0.95,0.67,0.6,0,2010,2550,160,well_kept,7,565000,3531.25,221.5686274509804
4518,0.58,1,1,0.95,0.5,0,0,2014,182,125,no_information,5,578250,4626,3177.197802197802
4519,0.74,1,1,0.96,0.5,1,0,2021,193,145,first_time_use,5,449000,3096.551724137931,2326.4248704663214
4520,0.57,1,1,0.98,0.43,0,0,2020,580,140,no_information,6,258650,1847.5,445.94827586206895
4521,0.78,1,0.99,0.98,0.84,0.9,0,1997,71,112,mint_condition,5,279750,2489.3219434063003,3908.760653905268
4524,0.69,1,1,0.99,0.56,0.6,0,1970,1575,190,well_kept,12,180000,947.3684210526316,114.28571428571429
4525,0.55,1,1,0.95,0.36,0,0,1960,330,90,need_of_renovation,4,630000,7000,1909.090909090909
4526,0.7,1,1,0.97,0.31,0.9,0,2017,589,124,mint_condition,4,399000,3217.7419354838707,677.4193548387096
4529,0.63,1,1,0.97,0.19,0.6,0,1996,649,140,well_kept,4,349000,2492.8571428571427,537.7503852080123
4531,0.6,1,1,0.98,0.59,0,0,1977,366,450,no_information,14,269000,597.7777777777778,734.9726775956284
4532,0.74,1,1,0.86,0.87,0.7,0,1905,630,441,modernized,14,1650000,3741.496598639456,2619.0476190476193
4534,0.68,1,1,0.92,0.53,0.6,0,1978,605,350,well_kept,12,949000,2711.4285714285716,1568.595041322314
4535,0.74,1,1,0.98,0.47,1,0,2020,353,149,first_time_use,5,286000,1919.4630872483222,810.1983002832861
4536,0.7,1,1,0.96,0.66,0.6,0,1994,718,159,well_kept,6,449600,2827.672955974843,626.183844011142
4538,0.65,1,1,0.98,0.32,0.6,0,1985,1500,245,well_kept,8,285000,1163.265306122449,190
4541,0.7,1,1,0.97,0.25,1,0,2000,454,145,first_time_use,4,381000,2627.5862068965516,839.2070484581498
4543,0.56,1,1,0.97,0.37,0,0,1950,208,119,no_information,5.5,400000,3360.2150537634407,1923.076923076923
4545,0.64,1,1,0.91,0.22,0.7,0,1958,486,110,modernized,5,1135000,10318.181818181818,2335.3909465020574
4548,0.54,1,1,0.92,0.32,0,0,1987,907,158,need_of_renovation,5,925000,5854.430379746836,1019.845644983462
4549,0.77,1,1,0.96,0.68,1,0,2020,290,143,first_time_use,6,496900,3474.8251748251746,1713.448275862069
4550,0.77,1,1,0.96,0.68,1,0,2020,360,143,first_time_use,6,509900,3565.7342657342656,1416.388888888889
4551,0.77,1,1,0.96,0.68,1,0,2020,262,126,first_time_use,5.5,479900,3808.7301587301586,1831.679389312977
4552,0.77,1,1,0.96,0.68,1,0,2020,165,126,first_time_use,5.5,439900,3491.2698412698414,2666.060606060606
4553,0.7,1,0.99,0.91,0.28,1,0,2020,166,168,first_time_use,5,1133000,6744.047619047619,6825.301204819277
4555,0.67,1,1,0.96,0.36,0.7,0,1971,700,250,modernized,9,495000,1980,707.1428571428571
