id,score,rentMargin,priceSqm,heating,condition,lat,lon
32828,0.7,0.87,0.17,0.33,0.9,51.94857765,7.60845941804972
32829,0.63,0.82,0.09,0.33,0.8,51.33440145,12.3570014709069
32831,0.6,0.85,0.08,0.33,0.7,51.5377202,7.623667915055871
32832,0.47,0.69,0.05,0,0.8,52.1324893,11.615608485329346
32833,0.88,0.76,0.08,1,1,50.8865225,7.6210116
32834,0.54,0.75,0.08,0.33,0.6,51.34104645,12.361349435601756
32836,0.53,0.72,0.06,0.33,0.6,51.1979198,12.410453291613493
32837,0.67,0.84,0.08,0.33,0.9,51.1452727,7.046017496017713
32838,0.64,0.81,0.06,0.33,0.9,53.5559838,13.2904291
32839,0.57,0.76,0.06,0.33,0.7,51.29447135,14.823741287529035
32840,0.56,0.72,0.06,0.33,0.7,51.4801712,11.9726658
32841,0.54,0.76,0.07,0.33,0.6,51.42093505,12.301060312640349
32843,0.36,0.53,0.03,0,0.6,51.43642155,6.763354607741415
32844,0.54,0.77,0.08,0.33,0.6,52.3496749,9.6736909
32845,0.59,0.64,0.05,0.33,0.9,50.8517503,13.07618915087726
32846,0.42,0.72,0.06,0,0.6,52.6253005,13.7586501
32847,0.54,0.7,0.05,0.33,0.7,50.83882465,12.94933205
32848,0.63,0.83,0.08,0.33,0.8,52.53923925,12.985225234669668
32849,0.58,0.81,0.04,0.33,0.7,50.4926918,12.6074666
32850,0.56,0.71,0.06,0.33,0.7,51.5767443,7.105921985995257
32851,0.57,0.88,0.05,0.33,0.6,51.7763452,11.1454376
32852,0.57,0.84,0.06,0.33,0.6,51.2268066,7.063551406456902
32853,0.52,0.69,0.04,0.33,0.6,51.8974979,11.0691984
32854,0.44,0.76,0.09,0,0.6,52.5389745,13.6028236
32856,0.52,0.68,0.05,0.33,0.6,51.135517,10.22434455
32858,0.57,0.75,0.06,0.33,0.7,51.3393249,12.3213193
32859,0.54,0.67,0.05,0.33,0.7,51.4838487,11.9311866
32860,0.64,0.87,0.08,0.33,0.8,52.3563161,14.064007719787469
32861,0.58,0.71,0.05,0.33,0.8,50.9074025,13.335475228763428
32864,0.53,0.73,0.07,0.33,0.6,49.41563915,6.849635133364447
32865,0.58,0.7,0.05,0.33,0.8,50.8812046,12.107283242930553
32866,0.57,0.75,0.07,0.33,0.7,52.1133517,11.6195231
32868,0.64,0.78,0.09,0.33,0.9,51.36006575,12.366313532277552
32869,0.57,0.85,0.07,0.33,0.6,51.460512,6.9711468327101045
32870,0.64,0.84,0.09,0.33,0.8,50.88209855,6.967419367053639
32871,0.6,0.75,0.08,0.33,0.8,47.6549058,7.832905842307884
32872,0.53,0.73,0.06,0.33,0.6,51.33629325,12.406260774869931
32873,0.59,0.82,0.09,0.33,0.7,50.658656,7.217332401489759
32874,0.53,0.74,0.06,0.33,0.6,51.250883,6.410103
32875,0.67,0.8,0.08,0.66,0.6,50.77532255,6.09628248961499
32876,0.58,0.81,0.05,0.33,0.7,50.9904354,11.3065758
32877,0.47,0.74,0.08,0,0.7,51.0435795,13.7070617
32878,0.49,0.84,0.05,0,0.7,51.78597606666666,11.7508895
32880,0.54,0.76,0.06,0.33,0.6,49.3567313,8.979479100244975
32881,0.69,0.84,0.09,0.33,1,51.06350055,13.850815747306385
32882,0.53,0.73,0.07,0.33,0.6,50.4478362,7.4527634
32883,0.62,0.86,0.12,0.33,0.7,49.49291155,10.985820219635634
32884,0.69,0.83,0.06,0.66,0.7,51.28374665,7.236963949000553
32885,0.65,0.8,0.08,0.33,0.9,48.1577182,10.8166851
32886,0.63,0.74,0.06,0.33,0.9,50.3658814,8.221579493649966
32887,0.25,0.46,0.02,0,0.3,51.163288,14.98121266859384
32888,0.54,0.75,0.08,0.33,0.6,51.9544945,7.987988326825665
32889,0.56,0.78,0.07,0.33,0.6,52.5248846,8.3606053
32890,0.86,0.81,0.1,1,0.9,51.0484638,13.733902
32891,0.48,0.68,0.07,0,0.8,51.9689798,12.0840659
32892,0.65,0.85,0.05,0.33,0.9,52.1067702,11.628512850651552
32893,0.52,0.69,0.08,0.33,0.6,49.8798833,8.4777295
32894,0.64,0.68,0.05,0.33,1,50.8464315,12.0731941
32895,0.43,0.75,0.04,0,0.6,51.4701031,11.9231203
32896,0.56,0.72,0.06,0.33,0.7,51.3170759,12.32549565
32897,0.58,0.72,0.02,0.33,0.8,52.600652,11.829727
32898,0.44,0.74,0.12,0,0.6,50.7763747,6.0882399
32899,0.57,0.77,0.06,0.33,0.7,51.28040125,12.360934749266589
32900,0.44,0.72,0.03,0,0.7,52.8335546,12.083687
32901,0.54,0.79,0.04,0.33,0.6,51.12526735,12.5089288538294
32902,0.67,0.83,0.06,0.66,0.6,52.1236756,11.608125006027214
32903,0.42,0.72,0.05,0,0.6,51.4676269,7.152706350000001
32904,0.57,0.84,0.09,0.33,0.6,50.6839298,7.1557848724654765
32905,0.53,0.72,0.05,0.33,0.6,50.7383622,12.4893891
32906,0.85,0.76,0.09,1,0.9,54.785843150000005,9.417157342816632
32907,0.51,0.7,0.05,0,0.9,50.806638250000006,12.88325855822476
32908,0.47,0.87,0.07,0,0.6,53.5510453,13.265464
32909,0.59,0.62,0.05,0.33,0.9,54.3246053,13.0606046
32910,0.67,0.83,0.05,0.66,0.6,52.6588339,11.3923439
32912,0.44,0.68,0.05,0,0.7,50.7335698,12.5251087
32913,0.52,0.69,0.05,0.33,0.6,50.7230817,12.2548816
32914,0.62,0.78,0.09,0.33,0.8,50.69722815,7.1219245
32915,0.67,0.85,0.06,0.66,0.6,50.8106038,6.4997329
32916,0.56,0.73,0.05,0.33,0.7,50.9115961,13.3553658
32917,0.58,0.84,0.13,0,0.9,54.33441955,10.132685138366668
32918,0.54,0.66,0.06,0.33,0.7,52.1169994,11.6099315
32919,0.47,0.89,0.05,0,0.6,51.8050149,12.2371736
32920,0.65,0.81,0.06,0.66,0.6,51.5161878,6.876980005505153
32921,0.59,0.91,0.1,0.33,0.6,51.44086385,7.009310138466112
32922,0.7,0.81,0.1,0.66,0.7,52.5955431,13.4330238
32923,0.58,0.83,0.11,0.33,0.6,51.2413895,6.82222315
32924,0.57,0.74,0.06,0.33,0.7,53.8001034,12.179678533997418
32926,0.64,0.83,0.11,0.33,0.8,53.46164285,9.974623152114056
32928,0.91,0.85,0.13,1,1,49.44602475,8.5064812
32929,0.54,0.77,0.05,0.33,0.6,50.95657825,13.951044595828336
32930,0.67,0.77,0.16,0.33,0.9,48.3944697,9.9968825
32931,0.53,0.74,0.06,0.33,0.6,50.9155328,13.35076955
32932,0.49,0.62,0.05,0.33,0.6,51.9539089,7.990804888047135
32934,0.86,0.74,0.08,1,1,49.294878100000005,10.414857615987025
32936,0.47,0.77,0.07,0,0.7,51.0852228,13.7144134
32937,0.42,0.72,0.05,0,0.6,51.27708645,7.204867713621937
32939,0.52,0.69,0.05,0.33,0.6,51.1794911,7.1967715
32940,0.56,0.72,0.05,0.33,0.7,50.87054925,12.079714468819258
32942,0.57,0.88,0.05,0.33,0.6,51.28709925,14.1467287
32943,0.89,0.79,0.09,1,1,51.166338,7.028434554221022
32944,0.62,0.83,0.13,0.33,0.7,50.92454505,6.911159102272729
32945,0.59,0.82,0.07,0.33,0.7,52.5406992,12.78775934392456
32946,0.74,0.95,0.11,0.33,1,53.45238155,9.973978599999995
32947,0.56,0.82,0.09,0,0.9,50.7699428,6.1141036
32948,0.57,0.84,0.09,0.33,0.6,50.5138791,7.2964787
32949,0.52,0.7,0.05,0.33,0.6,50.89989615,12.091207511343017
32951,0.69,0.83,0.07,0.66,0.7,51.288043900000005,12.42849905104104
32952,0.53,0.72,0.07,0.33,0.6,49.63630895,8.36636927686033
32953,0.51,0.67,0.05,0.33,0.6,52.1544109,10.3318263
32955,0.59,0.81,0.1,0.33,0.7,52.5814531,13.318998856084598
32956,0.62,0.76,0.09,0.33,0.8,50.9406741,7.066260075581395
32957,0.59,0.87,0.13,0,0.9,49.49035815,8.476687863630637
32958,0.56,0.7,0.06,0.33,0.7,51.3531832,12.2867045
32959,0.62,0.82,0.07,0.33,0.8,54.1092431,10.829142961855595
32960,0.53,0.63,0.06,0.33,0.7,52.1202962,11.6582653
32961,0.57,0.75,0.04,0.33,0.7,51.7485918,12.1243085
32962,0.58,0.8,0.05,0.33,0.7,50.8990281,12.0742076
32963,0.56,0.79,0.06,0.33,0.6,51.3113352,7.067095061406132
32965,0.65,0.76,0.04,0.33,1,50.8359621,12.9349339
32966,0.62,0.76,0.11,0.33,0.8,51.49478175,10.809141732995304
32967,0.65,0.81,0.05,0.66,0.6,50.98904055,12.429383319807307
32968,0.52,0.68,0.06,0.33,0.6,50.8347724,12.8992116
32969,0.54,0.75,0.09,0.33,0.6,52.5383717,13.075839094685044
32970,0.6,0.76,0.05,0.33,0.8,51.2309039,7.7570241
32971,0.51,0.66,0.05,0.33,0.6,51.4576145,11.9504817
32972,0.69,0.8,0.09,0.66,0.7,50.75078825,6.086350203898437
32973,0.54,0.68,0.05,0.33,0.7,51.17055905,14.9792132
32974,0.67,0.81,0.2,0.33,0.8,52.5094283,13.2979672
32976,0.57,0.78,0.12,0.33,0.6,48.5711366,13.4493382
32978,0.48,0.8,0.06,0,0.7,51.63820855,12.31378340732331
32979,0.59,0.82,0.08,0.33,0.7,51.48447665,7.110353992049003
32982,0.57,0.76,0.05,0.33,0.7,52.8546339,11.1606562
32983,0.54,0.65,0.06,0.33,0.7,52.1230528,11.5947104
32984,0.56,0.81,0.07,0.33,0.6,50.8525889,8.021896827261308
32985,0.52,0.7,0.1,0,0.9,53.13840105,8.220051138281839
32986,0.42,0.7,0.07,0,0.6,51.358618,12.47231879135206
32987,0.89,0.85,0.12,1,0.9,52.4504685,13.6310973
32988,0.58,0.66,0.09,0.33,0.8,50.9566094,6.999301025361958
32989,0.53,0.78,0.05,0,0.9,53.0999725,12.8918988
32990,0.36,0.82,0.04,0,0.3,50.88903415,14.667039774164731
32992,0.54,0.76,0.05,0.33,0.6,53.2802202,10.449518
32993,0.81,0.91,0.12,1,0.6,52.2902918,10.5921651
32994,0.68,0.76,0.06,0.66,0.7,51.4460823,7.362212815708622
32995,0.58,0.68,0.05,0.33,0.8,51.30657775,13.097517903761691
32996,0.58,0.76,0.08,0.33,0.7,51.0703365,13.7500037
32997,0.52,0.83,0.05,0,0.8,51.44035155,11.97502505
32999,0.62,0.68,0.05,0.66,0.6,51.2634003,6.3345592
33001,0.74,0.68,0.17,0.66,0.9,50.111353750000006,8.696160804523839
33003,0.57,0.75,0.07,0.33,0.7,52.1306162,11.6027657
33004,0.58,0.77,0.08,0.33,0.7,51.28165045,12.395006797671783
33005,0.85,0.77,0.1,1,0.9,50.82675925,6.097999408105283
33006,0.58,0.71,0.05,0.33,0.8,51.8908613,11.0637314
33007,0.64,0.76,0.06,0.66,0.6,50.36778715,7.594370172788462
33008,0.68,0.88,0.1,0.33,0.9,47.7805587,9.6155499
33009,0.59,0.87,0.16,0,0.9,48.4051054,9.9979786
33010,0.53,0.72,0.05,0.33,0.6,50.83906175,13.079594740423818
33011,0.59,0.81,0.11,0,1,51.04619855,13.757778354347828
33012,0.4,0.62,0.05,0,0.6,51.0057746,11.0026591
33014,0.54,0.67,0.04,0.33,0.7,50.7201878,12.4709462
33015,0.56,0.71,0.05,0.33,0.7,50.62867105,12.312160850000003
33016,0.64,0.77,0.09,0.33,0.9,51.3463566,12.4129849
33018,0.68,0.81,0.13,0.66,0.6,51.9530408,7.620887266637884
33019,0.44,0.7,0.05,0,0.7,50.836084,12.9067213
33020,0.52,0.69,0.07,0.33,0.6,53.02914,8.80969275
33021,0.67,0.82,0.07,0.66,0.6,51.4917048,7.3070426
33022,0.63,0.73,0.07,0.33,0.9,53.6020296,11.4483137
33023,0.54,0.8,0.07,0,0.9,50.57577775,8.660823300756018
33024,0.52,0.69,0.05,0.33,0.6,50.8167416,12.3850777
33025,0.46,0.78,0.09,0,0.6,51.3212257,12.377125805083548
33026,0.49,0.89,0.11,0,0.6,49.01226675,8.366523529098856
33028,0.57,0.78,0.14,0,0.9,52.44808895,13.266902500040256
33029,0.56,0.8,0.1,0,0.9,51.06125605,13.67981051910587
33030,0.69,0.81,0.05,0.66,0.7,51.6837354,10.215335670424942
33032,0.54,0.77,0.08,0.33,0.6,53.2604563,10.3932645
33033,0.62,0.81,0.04,0.33,0.8,51.3195589,12.2713264
33034,0.68,0.82,0.11,0.66,0.6,50.0079798,8.252564765948275
33035,0.62,0.86,0.09,0.33,0.7,54.36525545,10.203448224612533
33036,0.83,0.79,0.1,1,0.8,47.59291785,7.866115968770208
33038,0.57,0.81,0.1,0.33,0.6,51.3299031,12.3697653
33039,0.83,0.81,0.08,1,0.8,49.31478755,8.560299963914545
33040,0.51,0.67,0.04,0.33,0.6,50.8718537,12.9654472
33041,0.56,0.81,0.05,0.33,0.6,51.3330168,11.9819229
33042,0.54,0.75,0.07,0.33,0.6,50.5168291,6.9888235
33043,0.57,0.73,0.06,0.33,0.7,51.3059309,13.275787649837357
33044,0.67,0.82,0.06,0.66,0.6,53.52252545,8.1126112
33045,0.59,0.69,0.11,0.33,0.8,51.20616225,6.784641986321559
33046,0.58,0.71,0.05,0.33,0.8,51.8907088,11.0488515
33047,0.62,0.78,0.07,0.33,0.8,51.4971106,7.149695282464933
33048,0.69,0.93,0.08,0.33,0.9,49.8633126,7.9817982
33049,0.54,0.66,0.05,0.33,0.7,54.1033422,12.1697658
33050,0.64,0.75,0.06,0.66,0.6,51.54370435,7.207125250294406
33051,0.54,0.76,0.06,0.33,0.6,53.5066558,8.5982445
33052,0.67,0.74,0.07,0.66,0.7,53.62828885,11.398200047893615
33054,0.65,0.92,0.16,0.33,0.7,52.5087107,13.4586126
33055,0.64,0.78,0.05,0.66,0.6,51.884111450000006,8.239376792233744
33056,0.44,0.78,0.04,0,0.6,51.50726355,7.102736660588947
33057,0.78,0.87,0.09,0.66,0.9,50.94575165,7.076185331671447
33058,0.47,0.81,0.09,0,0.6,53.5435435,10.120543954241606
33059,0.43,0.71,0.07,0.33,0.3,48.9279006,8.7494969
33060,0.6,0.87,0.05,0.33,0.7,50.678506850000005,12.51846855
33062,0.56,0.8,0.05,0.33,0.6,51.5181029,7.06518522172097
33064,0.46,0.71,0.06,0,0.7,52.8391617,13.8178024
33065,0.49,0.73,0.08,0,0.8,51.3534672,6.6467386
33066,0.54,0.75,0.1,0,0.9,50.9757436,6.9602152
33067,0.64,0.8,0.13,0.33,0.8,53.2508175,10.4219555
33068,0.52,0.7,0.06,0.33,0.6,53.8637504,11.1939566
33069,0.53,0.73,0.05,0.33,0.6,50.86261395,12.739522999999991
33071,0.77,0.8,0.09,1,0.6,50.1198268,8.601992866201117
33072,0.56,0.83,0.05,0.33,0.6,50.6574074,12.3581278
33073,0.57,0.79,0.1,0.33,0.6,52.4586185,13.5273231
33074,0.51,0.66,0.05,0.33,0.6,51.8328014,7.0450264
33075,0.75,0.8,0.06,0.66,0.9,51.73962185,7.17228027417303
33076,0.57,0.8,0.11,0.33,0.6,51.21198365,6.774967814043478
33077,0.58,0.79,0.05,0.33,0.7,51.133261000000005,12.489850203124998
33079,0.57,0.72,0.08,0.33,0.7,51.99931765,8.514494417868876
33080,0.62,0.79,0.08,0.33,0.8,48.9395082,12.0527367
33081,0.56,0.8,0.05,0.33,0.6,51.45342625,11.94634605
33082,0.69,0.88,0.13,0.33,0.9,52.4773561,13.4212885
33083,0.57,0.73,0.06,0.33,0.7,49.491744100000005,9.807520013247526
33086,0.62,0.94,0.14,0,0.9,51.2475541,6.8189005
33088,0.62,0.84,0.11,0.33,0.7,50.0220599,8.2271417
33089,0.69,0.83,0.07,0.66,0.7,51.24492085,7.142922349077142
33092,0.46,0.64,0.05,0,0.8,51.4998247,13.7555865
33093,0.56,0.78,0.07,0.33,0.6,53.4632218,7.4939689
33094,0.56,0.72,0.05,0.33,0.7,50.8327492,12.89523505
33095,0.63,0.93,0.18,0.33,0.6,48.1501938,11.5590969
33096,0.59,0.84,0.04,0.33,0.7,51.71612705,9.183633455792544
33097,0.67,0.74,0.07,0.33,1,50.9084711,11.85224169902844
33098,0.65,0.78,0.1,0.33,0.9,50.82255425,6.125352355921141
33100,0.57,0.83,0.1,0.33,0.6,50.73456435,7.017532249524224
33101,0.57,0.82,0.09,0.33,0.6,50.9654187,6.835636007270884
33102,0.44,0.79,0.06,0,0.6,53.89651,11.4455572
33103,0.57,0.83,0.13,0,0.9,49.47445045,8.47387002434932
33105,0.57,0.85,0.04,0.33,0.6,51.7828826,12.7102321
33106,0.93,0.85,0.14,1,1,50.05896305,8.751233302955388
33107,0.56,0.78,0.07,0.33,0.6,51.48050235,6.929710183143369
33108,0.86,0.83,0.07,1,0.9,49.9222642,7.918389421743296
33109,0.94,0.87,0.17,1,1,53.6341654,10.07060832719626
33110,0.51,0.67,0.05,0.33,0.6,51.5783402,13.06642380924908
33111,0.9,0.79,0.13,1,1,51.2413412,6.714402744753809
33113,0.63,0.87,0.15,0.33,0.7,48.1349754,11.459328777945949
33114,0.88,0.82,0.12,1,0.9,54.37150375,10.154755773394209
33115,0.56,0.8,0.06,0.33,0.6,54.0868426,13.3951983
33116,0.54,0.77,0.08,0.33,0.6,50.9899528,11.025767073656102
33117,0.77,0.89,0.12,0.66,0.8,50.77172535,6.074867687119889
33118,0.59,0.82,0.07,0.33,0.7,51.1976706,6.4178757
33119,0.69,0.83,0.05,0.66,0.7,50.8334944,12.8890739
33120,0.69,0.87,0.09,0.66,0.6,51.4928199,7.494167121704294
33121,0.57,0.83,0.09,0.33,0.6,52.4926852,13.5120454
33122,0.78,0.82,0.1,1,0.6,54.42791265,11.200202675013925
33124,0.88,0.82,0.12,1,0.9,53.46508635,9.692772204711684
33125,0.58,0.8,0.06,0.33,0.7,50.95666055,13.941225872686156
33126,0.64,0.78,0.09,0.33,0.9,51.4665214,7.206188
33127,0.47,0.8,0.08,0.33,0.3,51.1682316,6.4536292
33128,0.7,0.86,0.07,0.66,0.7,51.70471415,8.781464792308938
33129,0.58,0.7,0.06,0.33,0.8,50.915596,13.35353930589256
33130,0.6,0.76,0.08,0.33,0.8,54.781577350000006,9.432126963222112
33131,0.59,0.81,0.06,0.33,0.7,51.25014845,7.146351967524948
33132,0.44,0.8,0.06,0,0.6,51.83935845,12.247809020582796
33133,0.32,0.65,0.06,0.33,0,51.3271968,6.553678614557883
33134,0.86,0.81,0.1,1,0.9,51.0484638,13.733902
33135,0.47,0.79,0.04,0,0.7,52.831046,12.081416
33137,0.59,0.8,0.08,0.33,0.7,51.3253683,12.369292119397285
33139,0.84,0.75,0.09,1,0.9,51.3491583,7.509218536025335
33140,0.63,0.84,0.07,0.33,0.8,51.0462485,13.6752536
33142,0.6,0.8,0.04,0.33,0.8,51.5931488,11.5523493
33143,0.64,0.85,0.1,0.33,0.8,52.6069293,13.4375575
33144,0.44,0.8,0.06,0,0.6,52.1315273,11.6315539
33145,0.67,0.72,0.06,0.66,0.7,51.3367029,6.659554440342005
33146,0.53,0.71,0.08,0.33,0.6,51.319961,9.511461921984123
33147,0.41,0.65,0.04,0.33,0.3,51.477348500000005,6.849811329083707
33148,0.7,0.87,0.17,0.33,0.9,50.10118585,8.757444703208813
33149,0.52,0.72,0.03,0.33,0.6,51.7998696,11.7389611
33151,0.57,0.74,0.07,0.33,0.7,51.3215903,12.342789
33152,0.57,0.78,0.05,0.33,0.7,51.35091395,11.979605588419115
33153,0.52,0.72,0.04,0.33,0.6,51.66961365,7.646190536353279
33154,0.57,0.77,0.09,0,1,51.0493154,13.8324966
33156,0.4,0.63,0.04,0,0.6,50.9960437,10.307777599999998
33158,0.74,0.77,0.08,0.66,0.9,52.056014700000006,8.558504833951051
33159,0.9,0.82,0.11,1,1,51.9723184,8.5499448
33161,0.6,0.76,0.06,0.33,0.8,51.589961200000005,7.318577799524941
33162,0.51,0.91,0.13,0,0.6,50.898554950000005,7.031551500000004
33163,0.38,0.61,0.03,0,0.6,51.6544921,7.348676785854787
33164,0.57,0.65,0.04,0.33,0.8,50.8447326,12.906271549375925
33165,0.52,0.68,0.06,0.33,0.6,51.458615,6.6953026
33166,0.49,0.84,0.06,0,0.7,52.7163053,14.135472929956707
33167,0.54,0.67,0.04,0.33,0.7,51.32282275,13.279850971798858
33168,0.56,0.81,0.05,0.33,0.6,50.8709352,12.0784077
33170,0.59,0.84,0.07,0.33,0.7,51.57193855,6.983923855938805
33171,0.57,0.84,0.09,0.33,0.6,51.52579755,7.47036823155393
33172,0.56,0.73,0.05,0.33,0.7,51.531157,12.339955590828136
33174,0.69,0.9,0.12,0.33,0.9,49.8572032,9.8440438
33175,0.57,0.66,0.04,0.33,0.8,50.8517287,12.9483231
33176,0.57,0.83,0.07,0.33,0.6,51.66719775,7.179256975985863
33177,0.32,0.65,0.06,0.33,0,51.5230556,6.848978600000001
33178,0.93,0.89,0.11,1,1,49.9308008,8.6061727
33179,0.59,0.87,0.11,0.33,0.6,52.376726950000005,9.727694911658508
33180,0.54,0.68,0.05,0.33,0.7,51.76763955,10.653708353449764
33181,0.53,0.73,0.05,0.33,0.6,50.8379774,12.90005036747582
33182,0.53,0.72,0.06,0.33,0.6,50.29369705,8.978115760180142
33183,0.56,0.76,0.07,0.66,0.3,51.93514745,8.856619000000002
33184,0.69,0.84,0.05,0.66,0.7,51.14445975,14.982211515981769
33185,0.54,0.72,0.1,0.33,0.6,53.691263,9.9958807
33186,0.47,0.82,0.09,0.33,0.3,52.41800365,13.326205199999997
33188,0.53,0.62,0.05,0.33,0.7,53.5300668,8.5894221
33189,0.54,0.77,0.05,0.33,0.6,52.1358959,10.96272092720563
33190,0.64,0.74,0.06,0.66,0.6,53.5297283,8.5925865
33191,0.62,0.8,0.05,0.33,0.8,51.0471007,13.6714655
33192,0.59,0.8,0.13,0,1,49.137953,9.2111671
33193,0.53,0.74,0.06,0.33,0.6,51.2473972,7.124620474787177
33194,0.53,0.75,0.05,0.33,0.6,51.41227665,9.11900298441124
33195,0.59,0.82,0.06,0.33,0.7,51.49184695,7.189459808248558
33196,0.63,0.75,0.06,0.33,0.9,50.6589313,10.6583557
33197,0.52,0.71,0.05,0.33,0.6,53.2461517,10.3383359
33198,0.52,0.68,0.08,0.33,0.6,51.22764585,7.204501418959639
33199,0.59,0.79,0.11,0,1,51.26437060000001,6.817640082973865
33200,0.43,0.64,0.05,0,0.7,53.5692589,13.263568
33201,0.49,0.76,0.13,0,0.7,53.5328723,8.5945971
33202,0.64,0.77,0.07,0.66,0.6,53.5311956,8.5897681
33204,0.6,0.79,0.04,0.33,0.8,51.1067462,14.6711587
33206,0.49,0.81,0.1,0,0.7,52.5675339,13.5273381
33207,0.52,0.69,0.05,0.33,0.6,50.97708585,13.12608537389201
33208,0.65,0.82,0.06,0.33,0.9,51.73398205,7.046559308768811
33209,0.64,0.67,0.06,0.33,1,50.8354837,12.941152
33210,0.58,0.77,0.07,0.33,0.7,52.5164328,13.1640098
33211,0.54,0.78,0.05,0.33,0.6,50.6556402,13.3337988
33213,0.54,0.7,0.05,0.33,0.7,51.9071759,11.03883
33214,0.44,0.71,0.04,0,0.7,50.88438755,14.809886848087585
33215,0.62,0.82,0.06,0.33,0.8,51.35144795,7.461408049999999
33216,0.43,0.73,0.06,0,0.6,52.5232585,13.1655559
33217,0.59,0.82,0.08,0.33,0.7,50.1970676,8.486680417364454
33218,0.7,0.86,0.11,0.33,1,49.4400655,11.100849067521844
33219,0.75,0.76,0.07,1,0.6,52.5599116,13.3743919
33220,0.64,0.83,0.1,0.33,0.8,51.140982,13.7955504
33221,0.52,0.7,0.06,0.33,0.6,50.845289050000005,12.90796489710507
33223,0.6,0.88,0.05,0.33,0.7,50.7294018,12.4916287
33224,0.59,0.74,0.06,0.33,0.8,52.0399723,13.515102699999993
33225,0.68,0.84,0.13,0.33,0.9,53.0624683,8.8090698
33226,0.93,0.86,0.13,1,1,50.0601849,8.231411096302285
33227,0.62,0.81,0.06,0.33,0.8,52.3558731,14.0526505
33228,0.51,0.65,0.05,0.33,0.6,50.8257656,12.935957241159064
33229,0.64,0.88,0.06,0.33,0.8,51.0413312,13.6688702
33230,0.57,0.75,0.07,0.33,0.7,52.68113415,13.596722333080034
33231,0.54,0.68,0.05,0.33,0.7,54.1464171,12.0609459
33232,0.54,0.75,0.08,0.33,0.6,51.473704,6.966817539826113
33233,0.52,0.68,0.05,0.33,0.6,52.4065213,12.5252279
33234,0.53,0.66,0.04,0.33,0.7,51.3232493,12.270692964805413
33235,0.69,0.82,0.1,0.33,1,51.8306336,8.3104771
33236,0.51,0.68,0.04,0.33,0.6,50.73285925,12.37898715764578
33237,0.54,0.69,0.05,0.33,0.7,50.8190663,12.953897
33238,0.57,0.74,0.08,0.33,0.7,48.5569704,9.291942996190864
33239,0.49,0.81,0.1,0,0.7,52.5682137,13.5241987
33240,0.63,0.75,0.07,0.33,0.9,51.42496075,6.854096200000001
33241,0.44,0.77,0.09,0,0.6,52.5410188,13.5954358
33242,0.63,0.78,0.13,0.33,0.8,50.2221555,8.6272989
33243,0.54,0.67,0.04,0.33,0.7,50.840486,12.0687116
33244,0.49,0.7,0.08,0,0.8,52.2611152,10.5187341
33245,0.63,0.84,0.07,0.33,0.8,53.61270685,11.410335200000002
33246,0.62,0.84,0.25,0.33,0.6,53.569913,9.9791179
33247,0.59,0.67,0.1,0.33,0.8,51.3182822,9.4990212
33248,0.58,0.75,0.1,0.33,0.7,50.77219105,6.104351796985516
33249,0.56,0.82,0.05,0.33,0.6,51.0469859,12.2836482
33250,0.6,0.77,0.07,0.33,0.8,50.96619035,7.995591223814463
33251,0.57,0.76,0.06,0.33,0.7,51.37012095,12.337121298748992
33252,0.51,0.67,0.05,0.33,0.6,50.83140175,12.90174395
33253,0.64,0.76,0.08,0.33,0.9,51.4475239,12.0513606
33255,0.88,0.81,0.13,1,0.9,50.10592425,8.752545939416846
33256,0.52,0.7,0.05,0.33,0.6,50.9766703,13.1150367
33257,0.53,0.72,0.05,0.33,0.6,51.34684185,7.593206050096634
33259,0.68,0.78,0.05,0.66,0.7,50.66314835,13.3224713
33260,0.57,0.81,0.08,0.33,0.6,52.9345325,12.8173614
33261,0.67,0.83,0.05,0.66,0.6,51.36140265,7.4674509441067025
33262,0.72,0.71,0.05,0.66,0.9,51.28648595,7.681611728933566
33264,0.51,0.65,0.05,0.33,0.6,50.847167,12.464356449750518
33265,0.44,0.78,0.05,0,0.6,51.4158184,10.3642391
33266,0.51,0.85,0.09,0,0.7,51.2488922,7.132119542025677
33267,0.62,0.81,0.05,0.33,0.8,52.58103715,12.434613020133588
33268,0.42,0.67,0.07,0,0.6,50.9543661,11.0773405
33269,0.6,0.81,0.11,0.33,0.7,50.06819695,8.235537866567899
33270,0.48,0.78,0.09,0,0.7,52.5411151,13.6019319
33272,0.57,0.81,0.08,0.33,0.6,50.88957445,6.835508841326465
33273,0.67,0.83,0.11,0.33,0.9,51.4906056,11.95842255
33274,0.48,0.86,0.1,0,0.6,53.7063745,9.997723218611622
33275,0.67,0.84,0.07,0.33,0.9,48.9340043,12.1976407
33277,0.57,0.82,0.08,0.33,0.6,49.69039855,6.467434699904084
33278,0.67,0.84,0.07,0.33,0.9,51.4301087,7.0775448
33279,0.52,0.68,0.05,0.33,0.6,51.3413549,12.4297137
33280,0.52,0.7,0.05,0.33,0.6,51.241330000000005,7.156247281703865
33281,0.91,0.84,0.12,1,1,50.7532412,6.068191098131903
33282,0.57,0.85,0.04,0.33,0.6,50.4939555,12.152476785871231
33285,0.53,0.72,0.07,0.33,0.6,51.0223794,13.828017
33286,0.84,0.86,0.17,1,0.7,52.5121172,13.4615179
33287,0.59,0.73,0.07,0.33,0.8,52.4328042,12.5175871
33288,0.56,0.71,0.06,0.33,0.7,52.135657,11.6117287
