PLZ,AGS
06132,15002
92729,09374
06130,15002
93077,09273
08606,14523
06188,15088
18119,13003
06780,15082
83550,09175
83026,09163
84184,09274
84030,09274
07985,14523
95703,09377
06809,15082
83128,09187
83112,09187
14827,12069
84137,09274
83209,09187
92697,09374
95695,09377
84453,09183
83346,09189
16818,12068
83371,09189
84339,09277
09328,14522
83458,09172
83334,09189
94362,09278
84547,09171
83454,09172
93473,09372
83367,09189
14913,12072
83486,09172
94250,09276
17219,13071
17111,13071
09244,14522
09113,14511
83395,09172
13583,11000
17094,13071
16792,12065
01619,14627
94036,09275
12161,11000
17493,13075
13355,11000
13089,11000
39167,15083
85716,09184
80809,09162
80336,09162
19357,12070
80333,09162
80937,09162
07751,16053
39118,15003
83708,09182
81737,09162
81735,09162
95192,09475
07616,16074
95469,09472
85356,09178
92676,09374
39114,15003
84094,09273
85667,09175
92242,09371
90425,09564
90459,09564
86559,09771
82256,09179
90552,09574
85229,09174
82152,09184
85123,09185
39448,15089
10317,11000
17390,13075
15566,12067
94110,09275
15859,12067
17375,13075
16248,12060
01994,12066
17454,13075
01855,14628
15234,12053
46446,05154
41366,05166
52396,05358
41063,05116
41199,05116
52349,05358
41061,05116
41517,05162
54311,07235
41515,05162
54298,07232
46414,05554
47226,05112
66709,10042
54533,07231
66265,10041
40883,05158
54411,07235
50939,05315
48599,05554
54422,07235
45326,05113
45257,05113
56575,07137
48429,05566
48282,05566
26904,03454
56154,07140
66851,07340
56072,07111
58093,05914
44329,05913
58566,05962
51467,05315
66399,10045
42103,05124
44651,05916
44793,05911
44809,05911
42277,05124
44801,05911
51789,05374
58332,05954
66903,07336
44149,05913
26909,03454
55758,07134
56288,07140
66871,07336
59939,05958
67166,07338
35080,06534
33415,05754
72226,08235
68163,08222
75335,08235
59929,05958
78054,08326
76646,08215
78056,08326
33611,05711
25863,01054
68723,08226
27570,04012
78187,08327
61191,06440
69231,08226
60308,06412
69126,08221
78606,08327
64658,06431
64846,06432
74889,08226
71299,08236
28865,03356
27249,03251
28329,04011
34477,06635
27339,03361
63512,06438
63500,06438
34454,06635
74397,08125
21770,03352
71032,08115
69429,08226
63755,09671
71101,08115
27333,03256
78479,08335
31683,03257
31547,03256
70597,08111
78462,08335
21732,03359
72764,08415
34289,06633
70736,08119
31552,03257
31636,03256
71672,08118
72574,08415
74243,08125
29664,03358
31789,03252
88048,08435
73666,08116
37603,03255
88400,08426
30449,03241
25421,01056
89614,08425
88410,08436
73569,08136
88437,08426
24647,01058
97996,08128
24644,01058
31139,03254
24649,01060
22761,02000
97283,09679
37287,06636
88484,08426
73572,08136
22455,02000
73563,08136
89179,08425
37085,03159
20259,02000
97286,09679
21439,03353
20099,02000
24628,01060
88459,08426
22113,01062
23845,01062
22889,01062
22149,02000
29565,03360
89176,08425
99817,16056
98590,16066
87766,09778
22946,01062
87545,09780
21521,01062
89423,09773
87435,09763
99986,16064
21423,03353
91578,09571
22964,01062
89356,09774
66989,07340
79591,08336
55595,07133
56340,07141
57589,07132
56191,07137
56237,07143
79595,08336
55430,07140
57537,07132
56269,07138
67744,07336
79341,08316
58809,05962
79224,08315
77974,08317
67826,07133
56379,07141
86741,09779
89420,09773
38302,03158
29579,03360
86865,09778
21398,03355
86497,09772
38556,03151
23909,01053
23568,01003
86681,09779
21369,03355
38473,03151
86986,09190
90617,09573
86156,09761
96052,09461
86916,09181
91093,09572
38461,03154
96450,09463
23743,01055
86703,09779
86415,09771
96489,09473
58710,05962
76846,07340
79299,08315
67693,07335
79289,08315
59229,05570
56459,07143
26219,03453
49170,03459
55599,07331
49205,03459
65346,06439
76887,07337
49084,03404
77784,08317
65344,06439
67147,07332
49163,03459
67149,07332
33829,05754
67134,07338
55131,07315
67259,07338
49356,03251
35619,06532
67583,07339
65474,06433
73274,08116
34376,06633
36103,06631
72537,08415
34326,06634
97855,09677
37632,03255
24816,01058
30827,03241
89613,08425
83730,09182
83553,09175
92546,09376
08547,14523
16845,12068
06846,15001
04509,14730
06862,15001
92447,09376
84431,09183
84544,09183
08267,14523
08064,14524
14776,12051
08112,14524
17179,13072
04668,14729
08118,14524
17159,13071
09481,14521
14548,12069
18510,13073
09112,14511
09111,14511
09128,14511
09661,14522
09429,14521
94474,09275
12279,11000
12103,11000
15834,12072
17348,13071
12107,11000
17098,13071
24392,01059
73337,08117
30159,03241
88364,08436
25373,01056
37574,03155
22587,02000
37218,06636
89584,08425
24634,01058
37242,06636
25479,01060
24398,01058
97084,09663
97653,09673
22529,02000
36142,06631
37296,06636
22419,02000
88453,08426
37276,06636
22087,02000
20535,02000
73447,08136
97645,09673
97279,09679
24250,01057
24143,01002
89296,09775
22113,02000
21031,02000
91583,09571
29345,03351
24248,01057
97350,09675
89297,09775
38228,03102
22929,01053
86480,09774
87471,09780
37345,16061
97519,09674
89343,09774
91749,09571
38528,03151
38642,03153
91472,09575
38315,03158
86745,09779
38667,03153
85134,09176
91257,09472
95500,09472
07751,16074
85777,09178
95179,09475
18233,13072
81675,09162
85104,09176
81825,09162
06429,15089
95239,09475
39245,15086
19348,12070
06386,15082
87494,09777
87674,09777
99887,16067
38321,03158
86754,09779
90599,09571
91580,09571
86609,09779
29562,03360
91452,09573
86477,09772
86465,09772
38468,03151
38476,03151
91741,09577
91720,09577
96479,09473
91799,09577
96482,09473
96149,09471
96269,09473
38822,15085
91126,09565
86974,09181
96129,09471
39646,15083
90453,09564
91088,09572
06493,15085
90402,09564
91161,09576
85072,09176
96272,09478
06577,16065
96277,09476
91367,09474
82392,09190
19057,13004
44143,05913
66917,07340
66506,07340
58239,05978
56070,07111
56321,07137
56271,07138
12357,11000
04934,12062
12689,11000
15366,12064
15713,12061
01099,14612
17440,13075
01279,14612
01998,12066
15868,12061
03130,12071
02730,14626
75337,08235
65479,06433
78183,08326
68766,08226
68519,06431
69493,08226
35041,06534
27248,03251
63303,06438
60310,06412
75181,08231
34431,05958
63069,06413
64409,06432
63128,06438
33100,05774
28195,04011
75391,08235
28215,04011
32756,05766
74925,08226
63674,06440
35321,06531
64732,06437
27321,03361
21782,03352
71067,08115
27327,03251
72417,08417
25840,01054
72810,08416
74321,08118
34596,06634
71696,08118
36304,06535
72657,08116
74235,08125
37688,05762
72829,08415
63828,09671
73733,08116
24861,01059
63928,09676
24876,01059
74706,08225
97901,09676
24848,01058
37699,03255
73630,08119
24937,01001
41812,05370
41748,05166
41061,05116
54310,07232
66663,10042
54568,07233
50171,05362
54662,07232
46397,05554
47199,05112
47198,05112
41542,05162
54531,07231
40476,05111
54346,07235
40878,05158
40822,05158
56769,07233
42781,05158
53117,05314
77887,08317
55271,07339
26197,03458
65611,06533
79761,08337
67271,07332
35799,06533
76470,08216
76751,07334
65191,06414
77761,08325
49459,03251
79793,08337
79771,08337
72290,08237
35768,06532
61279,06434
24800,01058
31832,03241
34127,06633
71549,08119
97839,09677
97892,09677
24811,01058
36041,06631
24977,01059
25436,01056
25597,01061
21258,03353
24813,01058
73667,08119
36151,06631
24784,01058
67753,07336
67745,07336
66976,07340
49626,03459
67661,07312
79539,08336
67829,07133
79268,08315
79288,08315
51598,07132
56355,07141
56412,07143
56379,07141
67808,07333
79294,08315
49696,03453
49688,03453
79312,08316
57645,07143
57584,07132
67681,07335
49565,03459
49635,03459
57629,07132
65321,06439
79694,08336
79682,08337
49090,03404
65599,06533
55578,07339
26389,03405
55288,07331
67256,07332
77880,08317
42399,05124
48301,05558
56656,07131
55774,07134
44577,05562
49777,03454
55608,07134
55626,07134
66894,07335
56859,07135
51465,05378
49744,03454
49762,03454
42859,05120
51491,05378
44623,05916
44627,05916
55483,07140
85567,09175
06369,15082
18059,13072
07554,16052
95615,09479
83539,09187
83533,09187
92717,09377
19395,13076
06861,15001
83512,09187
83137,09187
93177,09375
17213,13071
93426,09372
92526,09376
84478,09183
08060,14524
17166,13072
04328,14713
04552,14729
94351,09278
08132,14524
14662,12063
08141,14524
93483,09372
94419,09279
84579,09171
94375,09278
94336,09278
18513,13073
84332,09277
94262,09276
94560,09271
09123,14511
83404,09172
17237,13071
94539,09271
17121,13075
09471,14521
16798,12065
09432,14521
94530,09271
18439,13073
94508,09271
94575,09275
94060,09275
09526,14521
13627,11000
12205,11000
14197,11000
17493,13075
94154,09275
10785,11000
10967,11000
85055,09161
91247,09574
19067,13076
80686,09162
80637,09162
83674,09173
92259,09371
06632,15084
07929,16075
81677,09162
95119,09475
81929,09162
85521,09184
85737,09184
07778,16074
85640,09184
85653,09184
95460,09472
83700,09182
85658,09175
85462,09177
92274,09371
95032,09464
07955,16076
96237,09473
96247,09478
82285,09179
91369,09474
29472,03354
86556,09771
29476,03354
91346,09474
86562,09185
99427,16055
91227,09574
96337,09476
86558,09186
07333,16073
23896,01053
38104,03101
91722,09571
99706,16065
99867,16067
29379,03151
23879,01053
23717,01055
86502,09773
86405,09772
86678,09772
23738,01055
86972,09190
99090,16051
86688,09779
91792,09577
86159,09761
86167,09761
96253,09473
19205,13074
91096,09572
90763,09563
90449,09564
98724,16072
12055,11000
01558,14627
10365,11000
17509,13075
13051,11000
01762,14628
17337,12073
15754,12061
16227,12060
15518,12067
03185,12071
02692,14625
02782,14626
02739,14626
67580,07331
68305,08222
65451,06433
61267,06434
76356,08215
76327,08215
64546,06433
27607,03352
75305,08236
79798,08337
75339,08235
25924,01054
33699,05711
65933,06412
27578,04012
64293,06411
69207,08226
78250,08335
33181,05774
27578,04012
27474,03352
72186,08237
25718,01051
72351,08417
74918,08226
78573,08327
69253,08226
28219,04011
61200,06440
74909,08226
71126,08115
32760,05766
35410,06531
72361,08417
75031,08125
64395,06432
74937,08226
72145,08416
71287,08115
27254,03251
88631,08437
34513,06635
74869,08225
25746,01051
72116,08416
74928,08225
72474,08417
63916,09676
78479,08335
72514,08437
63743,09661
63911,09676
25864,01054
74834,08225
70173,08111
71711,08118
72805,08415
74850,08225
31535,03241
34621,06634
24899,01059
31787,03252
24963,01059
97833,09677
73240,08116
24870,01059
88521,08426
31789,03252
24885,01059
52156,05334
52222,05334
41068,05116
54441,07235
54610,07232
47239,05112
47259,05112
41466,05162
66793,10044
54340,07235
53534,07131
53539,07233
50933,05315
46242,05512
66126,10041
49828,03456
51373,05316
54426,07235
42553,05158
45881,05513
22880,01056
97857,09677
21279,03353
97225,09677
24793,01058
31028,03254
37247,06636
74544,08127
37213,06636
24407,01059
97268,09679
73571,08136
97082,09663
24623,01060
88299,08436
37073,03159
22453,02000
97535,09678
22301,02000
73491,08136
22307,02000
98634,16066
24113,01058
37434,03159
36466,16063
37281,06636
23863,01062
31241,03157
89359,09774
21521,01053
38709,03153
22967,01062
29556,03360
87719,09778
96152,09575
86747,09779
67722,07333
79280,08315
58739,05974
77746,08317
59071,05915
79104,08311
57642,07143
56370,07141
56472,07143
59514,05974
67468,07335
77799,08317
77723,08317
79271,08315
49080,03404
26316,03455
67480,07337
65627,06533
49685,03453
26131,03403
78141,08326
76474,08216
55278,07339
55270,07339
67378,07334
76476,08216
35638,06532
67459,07338
33334,05754
65817,06436
76599,08216
76275,08215
25992,01054
65779,06436
27804,03461
97907,09677
74744,08128
88069,08435
88079,08435
73642,08119
21649,03353
29640,03358
31008,03254
73345,08117
51467,05378
56761,07135
51427,05378
53129,05314
56727,07137
56651,07131
51503,05378
66453,10045
45525,05954
55743,07134
53773,05382
79592,08336
67742,07336
58644,05962
55571,07133
49637,03459
55585,07133
56428,07143
79110,08311
26632,03452
49811,03454
56254,07135
66904,07336
58135,05914
66909,07336
67746,07336
66879,07336
56283,07140
26487,03462
67749,07336
57612,07143
84076,09274
93195,09375
07557,16052
18069,13072
92711,09374
93138,09375
84427,09177
18147,13003
08523,14523
95685,09377
04626,16077
08412,14524
18311,13073
83233,09187
84187,09274
84155,09274
83370,09189
83236,09189
08237,14523
04319,14713
84565,09183
94315,09263
04451,14729
04824,14729
84503,09171
09376,14521
09306,14522
94527,09271
14656,12063
04886,14730
09127,14511
17091,13071
93474,09372
16727,12065
94571,09271
94249,09276
18565,13073
17039,13071
94541,09271
04931,12062
14193,11000
15806,12072
10623,11000
17268,12073
12157,11000
15827,12072
10117,11000
17493,13075
17392,13075
76307,08215
68782,08226
68167,08222
27612,03352
65843,06436
65760,06436
61381,06434
28755,04011
27259,03251
75179,08231
35457,06531
27624,03352
60316,06412
75242,08236
32549,05770
25842,01054
78564,08327
32545,05770
28357,04011
72365,08417
32657,05766
63165,06438
61130,06435
27330,03251
35315,06535
78333,08335
25797,01051
28876,03361
21789,03352
78479,08335
25795,01051
27318,03256
33034,05762
63931,09676
31629,03256
34613,06634
63571,06435
63925,09676
27283,03361
63808,09671
63607,06435
34582,06634
63934,09676
72555,08415
73728,08116
63619,06435
71737,08119
72636,08116
72539,08415
74626,08126
63639,06435
25560,01061
34639,06634
37194,06633
86926,09181
23747,01055
82386,09190
85111,09176
06556,16065
86565,09185
82319,09188
91233,09574
06313,15087
82067,09184
80638,09162
06347,15087
39116,15003
85402,09178
81545,09162
80799,09162
80801,09162
07751,16074
06420,15089
39114,15003
84089,09273
39175,15086
85551,09184
19370,13076
07819,16075
39217,15089
95176,09475
12437,11000
03249,12062
94051,09275
94146,09272
12587,11000
94118,09272
12589,11000
01187,14612
01990,12066
01067,14612
01129,14612
01108,14612
17440,13075
01847,14628
01877,14625
01844,14628
03042,12052
02794,14626
02785,14626
55483,07140
57632,07132
44265,05913
55608,07134
55629,07133
56584,07138
66849,07335
67744,07333
56317,07138
56170,07137
55496,07140
48653,05558
45772,05562
45897,05513
55779,07134
26524,03452
42389,05124
56253,07135
58456,05954
44575,05562
56869,07140
66869,07336
26556,03462
66882,07335
88285,08436
30669,03241
89191,08425
97783,09677
73565,08136
30173,03241
21261,03353
73568,08136
89608,08425
73329,08117
97957,08128
89160,08425
30539,03241
97234,09679
88161,09776
97727,09672
97074,09663
89194,08425
29320,03351
89250,09775
22339,02000
88486,08426
97318,09675
21423,03353
37199,03159
97616,09673
89346,09774
22941,01062
24226,01057
97422,09662
37351,16061
91605,09575
38268,03157
98574,16066
89352,09774
89429,09773
89431,09773
38226,03102
21436,03353
87488,09780
98596,16066
87634,09777
99820,16063
91599,09571
91744,09571
89344,09773
38304,03158
97494,09674
37412,03159
89361,09774
86868,09772
21516,01053
23684,01055
87668,09777
29590,03360
86494,09772
98559,16066
87675,09777
23627,01053
91475,09572
91729,09577
91723,09577
86875,09777
91085,09572
86836,09181
96164,09471
86679,09772
86152,09761
06502,15085
99634,16068
96117,09471
96528,16072
90766,09563
23777,01055
19243,13076
86453,09771
91301,09474
23948,13074
52078,05334
47638,05154
52393,05358
46509,05170
54612,07232
41066,05116
47839,05114
41352,05162
53947,05366
54574,07233
54298,07232
54529,07232
46569,05170
50354,05362
40211,05111
40885,05158
40231,05111
66822,10044
66346,10041
54413,07235
45470,05117
53520,07131
45357,05113
46236,05512
40723,05158
56766,07135
54487,07231
45239,05113
50679,05315
53859,05382
66123,10041
51149,05315
42657,05122
66271,10041
34314,06633
73650,08119
74639,08126
88373,08436
37639,03255
73635,08119
34125,06611
30823,03241
88422,08426
34399,06633
74632,08126
74676,08126
88142,09776
79206,08315
67734,07335
48155,05515
49624,03453
26409,03462
79291,08315
56206,07143
79282,08315
79219,08315
26689,03451
56335,07143
79618,08336
79111,08311
77972,08317
55593,07133
59227,05570
77876,08317
67146,07332
76870,07334
77830,08216
77793,08317
55268,07339
65527,06439
65207,06414
72250,08317
25980,01054
67582,07331
76774,07334
79801,08337
78713,08325
26954,03461
57520,07132
67471,07332
59457,05974
56355,07141
49593,03459
67319,07332
67304,07333
65604,06533
67466,07332
77716,08317
85664,09175
92720,09374
18276,13072
93080,09375
93128,09375
07552,16052
93158,09376
84416,09177
95173,09479
84439,09177
07546,16052
83022,09163
84051,09274
06849,15001
04178,14713
04613,16077
83555,09183
83129,09187
08427,14524
04229,14713
93109,09375
04155,14713
93099,09375
04103,14713
84494,09183
14778,12069
93492,09372
94359,09278
09355,14524
84307,09277
93468,09372
06917,15091
14547,12069
08352,14521
09380,14521
09390,14521
18445,13073
14558,12069
18569,13073
13595,11000
01594,14627
13505,11000
17498,13075
04938,12062
94163,09272
09548,14521
12047,11000
94032,09262
85309,09186
85101,09176
95367,09477
39517,15090
92345,09373
82041,09184
39130,15003
39120,15003
80539,09162
91281,09374
39106,15003
81827,09162
83626,09182
07619,16074
19406,13076
85416,09178
85410,09178
95694,09472
18211,13072
16928,12070
18211,13072
06721,15084
13129,11000
13053,11000
12681,11000
12621,11000
17440,13075
01896,14625
03226,12066
17328,13075
02694,14625
02953,14626
02906,14626
57583,07143
79685,08336
57080,05970
76887,07337
57368,05966
55459,07339
77790,08317
67483,07337
65553,06533
25364,01056
36043,06631
36199,06632
74405,08127
29323,03351
30519,03241
30657,03241
36129,06631
31079,03254
36205,06636
24259,01058
31319,03241
37318,16061
37130,03159
89077,08421
24239,01058
31135,03254
24598,01060
21217,03353
37589,03155
22415,02000
24109,01002
22417,02000
24244,01058
87538,09780
73430,08136
24106,01002
88457,08426
89264,09775
24103,01002
97464,09678
31185,03254
24211,01057
22113,01062
22946,01053
91465,09575
73485,08136
89561,08135
89437,09773
89364,09774
86381,09774
23818,01060
37355,16061
21395,03353
21382,03355
29587,03360
97631,09673
87484,09777
91474,09575
86657,09773
06536,15087
29439,03354
86938,09181
82496,09180
90596,09576
99198,16068
86669,09185
91358,09474
29488,03354
91207,09574
99439,16071
29484,03354
82404,09190
99423,16055
06542,15087
35239,06534
35579,06532
72280,08237
35576,06532
35232,06534
33617,05711
59969,05958
72178,08237
72296,08237
35581,06532
28779,04011
25826,01054
35108,06635
63263,06438
61352,06434
78194,08327
76703,08215
69120,08221
35516,06440
78665,08327
69234,08226
72356,08417
78604,08327
75223,08236
31600,03256
25821,01054
32427,05770
78570,08327
72145,08416
74867,08225
63505,06435
32683,05766
69427,08225
24980,01059
63867,09671
21787,03352
70195,08111
74399,08118
70567,08111
25885,01054
27367,03357
70180,08111
70182,08111
72501,08437
74395,08118
70329,08111
71723,08118
25725,01051
34270,06633
74189,08125
21710,03359
34305,06634
74251,08125
63928,08225
71543,08125
56753,07137
44577,05562
26802,03457
49809,03454
53578,07138
51766,05374
66484,07340
48432,05566
44369,05913
48431,05566
66909,07336
45891,05513
48531,03456
53844,05382
53111,05314
45549,05954
54472,07231
45665,05562
56736,07137
45711,05562
44147,05913
66957,07340
23881,01053
38644,03153
87650,09777
96132,09471
86450,09772
38126,03101
97475,09674
21514,01053
86637,09773
91595,09571
87666,09777
86759,09779
91746,09571
29588,03360
98559,16054
86650,09779
86856,09772
86482,09772
91575,09571
19217,13074
99765,16062
86989,09190
99334,16070
29459,03354
86947,09181
98701,16070
91334,09572
82269,09181
86911,09181
29482,03354
86941,09181
47559,05154
52146,05334
41836,05370
52152,05334
52459,05358
41239,05116
52399,05358
54306,07235
54313,07235
54533,07231
26757,03457
54318,07235
40549,05111
47249,05112
47138,05112
47279,05112
40589,05111
50829,05315
50321,05362
54411,07231
42579,05158
50389,05362
51143,05315
48619,05554
45139,05113
71554,08119
34117,06611
97828,09677
74670,08126
97922,08128
24768,01058
89607,08425
97292,09679
57614,07143
48143,05515
57639,07138
58636,05962
67744,07333
57629,07132
56346,07141
65391,06439
67822,07333
67311,07332
67256,07332
76473,08216
49401,03460
26129,03403
65203,06414
67161,07332
55296,07339
76571,08216
67071,07314
67112,07338
33335,05754
33619,05711
78052,08326
28790,03356
33615,05711
49419,03251
64347,06432
35582,06532
27576,04012
64646,06431
75385,08235
75015,08215
60325,06412
64289,06411
34519,06635
75245,08236
35104,06635
35519,06440
33102,05774
60388,06412
72401,08417
28217,04011
69151,08226
71159,08115
71292,08236
25845,01054
69434,06431
35466,06531
28207,04011
31604,03256
71157,08115
69412,06431
64711,06437
72461,08417
63694,06440
32825,05766
31675,03257
34439,05762
72510,08437
63549,06435
27299,03361
72488,08437
88696,08435
72770,08415
71679,08118
70437,08111
70186,08111
63825,09671
74072,08121
70378,08111
34637,06634
36369,06535
37671,05762
73734,08116
63869,09671
72639,08116
21714,03359
21698,03359
97840,09677
36124,06631
74677,08126
30966,03241
31171,03254
24897,01059
31157,03254
21244,03353
25494,01056
88145,09776
88353,08436
37290,06636
97232,09679
88179,09776
89198,08425
24582,01058
89555,08135
97246,09679
20095,02000
89165,08425
31167,03254
99834,16063
22305,02000
22175,02000
97215,09575
24116,01002
22115,02000
22143,02000
22145,02000
22145,01062
74597,08127
29356,03351
99831,16063
24232,01057
89568,08135
21360,03355
21407,03355
38518,03151
38120,03101
99869,16067
99752,16062
38300,03158
86732,09779
86751,09779
98660,16069
29394,03360
86833,09778
97500,09674
99885,16067
86854,09778
38554,03151
23669,01055
86690,09779
38381,03154
96047,09461
91189,09576
91785,09577
86150,09761
91352,09474
91788,09577
82475,09180
23749,01055
86568,09771
23746,01055
19230,13076
74249,08125
88094,08435
73252,08116
71397,08119
30974,03241
29690,03358
25377,01061
21739,03359
37691,03255
97953,08128
89584,08425
88097,08435
97956,08128
73119,08117
37642,03255
88326,08436
73117,08117
34298,06633
31036,03254
58769,05962
79427,08315
49584,03459
79241,08315
58640,05962
55444,07133
59423,05978
55452,07133
56346,07141
79336,08316
49577,03459
59073,05915
65551,06533
76534,08211
67269,07332
67283,07332
67127,07338
67258,07338
35764,06532
33803,05754
49424,03460
56355,07141
67681,07333
57520,07143
67680,07335
77978,08317
67292,07333
67294,07331
67480,07337
26215,03451
52134,05334
41372,05166
52379,05358
54614,07232
53949,05366
54298,07232
54587,07233
54451,07235
41462,05162
54295,07211
41468,05162
40489,05111
46539,05170
53533,07131
40472,05111
53520,07233
66127,10041
54421,07235
54558,07233
46342,05554
50676,05315
50733,05315
56729,07137
45127,05113
54470,07231
56828,07135
48529,03456
53119,05314
45259,05113
48565,05566
26532,03452
66500,07340
56599,07138
56648,07137
56843,07231
66629,10046
26899,03454
56814,07135
95158,09479
06366,15082
06722,15084
06114,15002
85656,09177
85643,09175
16945,12070
07958,16076
92694,09374
92507,09376
92705,09374
92540,09376
84082,09278
04207,14713
18279,13072
84178,09274
84564,09183
92552,09376
92714,09374
04279,14713
83256,09187
84168,09274
84130,09279
92444,09372
04838,14730
18320,13073
17207,13071
04827,14729
92549,09376
93497,09372
04860,14730
84367,09277
09474,14521
84381,09277
94265,09276
14476,12054
84384,09277
09456,14521
94149,09275
94099,09275
04936,12062
10589,11000
10587,11000
12163,11000
10551,11000
94127,09275
12107,11000
10965,11000
13357,11000
94157,09272
16244,12060
10243,11000
12043,11000
99085,16051
19303,13076
82288,09179
91320,09474
90471,09564
19073,13074
82447,09180
82390,09190
06466,15089
96197,09477
91344,09472
91220,09574
99425,16055
85232,09174
85125,09176
95336,09477
82431,09173
82178,09179
91244,09574
19055,13004
85298,09186
92369,09373
96349,09476
81243,09162
85757,09174
06308,15087
91236,09574
85098,09176
81477,09162
85307,09178
39110,15003
39179,15083
80804,09162
83677,09173
19322,12070
93351,09273
85599,09175
95234,09475
85413,09178
19336,12070
07589,16076
16269,12064
15518,12067
01814,14628
15320,12064
17322,13075
03172,12071
12439,11000
01979,12066
17406,13075
44536,05978
44339,05913
66503,07340
56593,07132
67742,07336
56281,07140
26845,03457
79395,08315
